Code_commune_INSEE,Nom_commune,Code_postal
71452,ST MARTIN DE SALENCEY,71220
71453,ST MARTIN DU LAC,71110
71454,ST MARTIN DU MONT,71580
71457,ST MARTIN EN GATINOIS,71350
71458,ST MARTIN LA PATROUILLE,71460
71460,ST MAURICE DE SATONNAY,71260
71464,ST MAURICE LES COUCHES,71490
71465,ST MICAUD,71460
71468,ST PIERRE DE VARENNES,71670
71469,ST PIERRE LE VIEUX,71520
71470,ST POINT,71520
71478,ST ROMAIN SOUS VERSIGNY,71420
71483,ST SYMPHORIEN DES BOIS,71800
71485,ST VALLERIN,71390
71486,ST VALLIER,71230
71488,ST VINCENT DES PRES,71250
71489,ST VINCENT EN BRESSE,71440
71493,SAISY,71360
71499,SANVIGNES LES MINES,71410
71500,SARRY,71110
71508,SAVIGNY SUR SEILLE,71440
71516,SERLEY,71310
71517,SERMESSE,71350
71519,SERRIGNY EN BRESSE,71310
71520,SEVREY,71100
11110,COUSTOUGE,11220
11114,CUMIES,11410
11115,CUXAC CABARDES,11390
11116,CUXAC D AUDE,11590
11119,LA DIGNE D AMONT,11300
11122,DOUZENS,11700
11126,ESCALES,11200
11130,ESPEZEL,11340
11135,LA FAJOLLE,11140
11139,FENOUILLET DU RAZES,11240
11141,FERRAN,11240
11142,FESTES ET ST ANDRE,11300
11149,FONTERS DU RAZES,11400
11150,FONTIERS CABARDES,11390
11152,FONTJONCOUSE,11360
11155,FOURTOU,11190
11163,GINCLA,11140
11170,GRUISSAN,11430
11179,LABASTIDE EN VAL,11220
11183,LADERN SUR LAUQUET,11250
11188,LA PALME,11480
11189,LAPRADE,11390
11202,LEUCATE,11370
11206,LIMOUX,11300
11212,MAILHAC,11120
11216,MALVIES,11300
11233,MIREPEISSET,11120
11234,MIREVAL LAURAGAIS,11400
11235,MISSEGRE,11580
11244,MONTFORT SUR BOULZANE,11140
11248,MONTIRAT,11800
11251,VAL DE DAGNE,11220
11270,PADERN,11350
11274,PAULIGNE,11300
11276,PAZIOLS,11350
11285,PEYRIAC DE MER,11440
11304,QUILLAN,11500
11305,QUINTILLAN,11360
11313,RICAUD,11400
11321,ROQUEFORT DE SAULT,11140
11323,ROQUETAILLADE ET CONILHAC,11300
11335,STE COLOMBE SUR GUETTE,11140
11337,ST COUAT D AUDE,11700
11342,ST FRICHOUX,11800
11345,ST JEAN DE BARROU,11360
11346,ST JEAN DE PARACOL,11260
11353,ST MARCEL SUR AUDE,11120
11354,ST MARTIN DES PUITS,11220
11362,ST PAULET,11320
11369,SALLELES D AUDE,11590
11371,SALLES SUR L HERS,11410
11372,SALSIGNE,11600
11375,SEIGNALENS,11240
11383,SOUILHE,11400
11389,TERROLES,11580
11390,THEZAN DES CORBIERES,11200
11397,TREBES,11800
11401,TUCHAN,11350
11407,VERDUN EN LAURAGAIS,11400
11408,VERZEILLE,11250
11427,VILLELONGUE D AUDE,11300
11428,VILLEMAGNE,11310
11432,VILLENEUVE LES MONTREAL,11290
11434,VILLEPINTE,11150
11436,VILLESEQUE DES CORBIERES,11360
12002,AGUESSAC,12520
12015,AURIAC LAGAST,12120
12018,BALAGUIER D OLT,12260
12019,BALAGUIER SUR RANCE,12380
12029,BOR ET BAR,12270
12032,BOUSSAC,12160
71533,TANCON,71740
12034,BRANDONNET,12350
71537,THIL SUR ARROUX,71190
12042,CALMELS ET LE VIALA,12400
71538,THUREY,71440
12046,CAMJAC,12800
71539,TINTRY,71490
12048,CAMPOURIEZ,12140
71542,TOULON SUR ARROUX,71320
12056,BARAQUEVILLE,12160
71553,VAREILLES,71800
12058,CASSUEJOULS,12210
71554,VARENNE L ARCONCE,71110
12063,LA CAVALERIE,12230
71557,VARENNE ST GERMAIN,71600
12076,CONQUES EN ROUERGUE,12320
71564,VENDENESSE LES CHAROLLES,71120
12088,CURIERES,12210
71567,VERGISSON,71960
12095,ESCANDOLIERES,12390
71570,VERJUX,71590
12100,FIRMI,12300
71573,VERSAUGUES,71110
12107,GAILLAC D AVEYRON,12310
71576,LE VILLARS,71700
12108,GALGAN,12220
71578,CLUX VILLENEUVE,71270
12111,GOUTRENS,12390
71579,VILLENEUVE EN MONTAGNE,71390
12118,LACROIX BARREZ,12600
71582,LA VINEUSE SUR FREGANDE,71250
12121,LANUEJOULS,12350
71583,VINZELLES,71680
12125,LAVAL ROQUECEZIERE,12380
71584,VIRE,71260
12130,LIVINHAC LE HAUT,12300
71588,VITRY EN CHAROLLAIS,71600
12133,LUC LA PRIMAUBE,12450
72001,AIGNE,72650
12134,LUGAN,12220
72002,AILLIERES BEAUVOIR,72600
12135,LUNAC,12270
72010,ASNIERES SUR VEGRE,72430
12145,MILLAU,12100
72013,AUBIGNE RACAN,72800
72018,AVESNES EN SAOSNOIS,72260
72024,LA BAZOGE,72650
72025,BAZOUGES CRE SUR LOIR,72200
72026,BEAUFAY,72110
72029,BEAUMONT SUR SARTHE,72170
72031,BEILLE,72160
72037,BLEVES,72600
72040,LA BOSSE,72400
72041,BOUER,72390
72044,BOUSSE,72270
72047,BRETTE LES PINS,72250
72054,CHAMPAGNE,72470
72057,CHAMPROND,72320
72062,LA CHAPELLE DU BOIS,72400
72066,LA CHAPELLE ST FRAY,72240
72067,LA CHAPELLE ST REMY,72160
72068,LA CHARTRE SUR LE LOIR,72340
72071,MONTVAL SUR LOIR,72500
72074,CHEMIRE EN CHARNIE,72540
72077,CHENU,72500
72078,CHERANCE,72170
72083,CHEVILLE,72350
72085,COGNERS,72310
72093,CORMES,72400
72094,COUDRECIEUX,72440
72103,COURDEMANCHE,72150
72104,COURGAINS,72260
72105,COURGENARD,72320
72120,DOUCELLES,72170
72123,DUREIL,72270
72126,EPINEU LE CHEVREUIL,72540
72127,ETIVAL LES LE MANS,72700
72132,LA FERTE BERNARD,72400
72133,FILLE,72210
72134,FLEE,72500
72137,VILLENEUVE EN PERSEIGNE,72600
72137,VILLENEUVE EN PERSEIGNE,72600
72137,VILLENEUVE EN PERSEIGNE,72610
72138,FRESNAY SUR SARTHE,72130
72138,FRESNAY SUR SARTHE,72130
72143,LE GRAND LUCE,72150
72144,GREEZ SUR ROC,72320
72146,GUECELARD,72230
72151,JUIGNE SUR SARTHE,72300
72152,JUILLE,72170
72157,LAVARDIN,72240
72163,LIGRON,72270
72172,LE LUART,72390
72176,LE LUDE,72800
72178,MAISONCELLES,72440
72180,MAMERS,72600
72182,MANSIGNE,72510
72185,MAREIL SUR LOIR,72200
72189,MAROLLES LES BRAULTS,72260
72191,MAYET,72360
72193,MELLERAY,72320
72194,MEURCE,72170
72198,LA MILESSE,72650
72199,MOITRON SUR SARTHE,72170
72200,MONCE EN BELIN,72230
72204,MONTAILLE,72120
72212,MOULINS LE CARBONNEL,72130
72216,NEUVILLALAIS,72240
72219,BERNAY NEUVY EN CHAMPAGNE,72240
72221,NOGENT SUR LOIR,72500
72222,NOUANS,72260
72239,POILLE SUR VEGRE,72350
72241,MONTFORT LE GESNOIS,72450
72246,PREVELLES,72110
72252,REQUEIL,72510
72255,ROUESSE VASSE,72140
72262,LOIR EN VALLEE,72310
72262,LOIR EN VALLEE,72340
72264,SABLE SUR SARTHE,72300
72302,ST MARTIN DES MONTS,72400
72319,STE SABINE SUR LONGEVE,72380
72320,ST SATURNIN,72650
72333,SEMUR EN VALLON,72390
72343,SOUVIGNE SUR SARTHE,72300
72351,TENNIE,72240
72357,THOREE LES PINS,72800
72364,VAAS,72500
72366,VALENNES,72320
72368,VANCE,72310
72370,VERNIE,72170
72382,VOLNAY,72440
73001,AIGUEBELETTE LE LAC,73610
73015,LES ALLUES,73550
73022,ATTIGNAT ONCIN,73610
73024,LES AVANCHERS VALMOREL,73260
73034,BEAUFORT,73270
73036,BELLECOMBE EN BAUGES,73340
73039,BELMONT TRAMONET,73330
12156,MONTPEYROUX,12210
12157,MONTROZIER,12630
73041,BETTON BETTONET,73390
12157,MONTROZIER,12630
12160,MOSTUEJOULS,12720
12172,LE NAYRAC,12190
12174,OLEMPS,12510
12182,PIERREFICHE,12130
12189,PRADINAS,12240
12200,RIVIERE SUR TARN,12640
12202,RODEZ,12000
12206,ROUSSENNAC,12220
12213,ST BEAUZELY,12620
12220,STE EULALIE DE CERNON,12230
12223,ARGENCES EN AUBRAC,12420
12224,ST GENIEZ D OLT ET D AUBRAC,12130
12227,ST IGEST,12260
12229,ST JEAN D ALCAPIES,12250
12236,ST LAURENT DE LEVEZOU,12620
12238,ST LEONS,12780
12239,ST MARTIN DE LENNE,12130
12244,ST ROME DE TARN,12490
12246,ST SANTIN,12300
12250,ST SYMPHORIEN DE THENIERES,12460
12250,ST SYMPHORIEN DE THENIERES,12460
12257,CAUSSE ET DIEGE,12700
12270,SEVERAC D AVEYRON,12150
12280,THERONDELS,12600
12283,TREMOUILLES,12290
12284,LE TRUEL,12430
12298,VILLECOMTAL,12580
12307,CURAN,12410
13004,ARLES,13200
13005,AUBAGNE,13400
13007,AURIOL,13390
13016,LA BOUILLADISSE,13720
13022,CASSIS,13260
13023,CEYRESTE,13600
13025,CHATEAUNEUF LE ROUGE,13790
13032,EGUILLES,13510
13033,ENSUES LA REDONNE,13820
13040,FUVEAU,13710
13040,FUVEAU,13710
13043,GIGNAC LA NERTHE,13180
13056,MARTIGUES,13500
13060,MEYREUIL,13590
13062,MIMET,13105
13071,LES PENNES MIRABEAU,13170
13076,PLAN D ORGON,13750
13084,LA ROQUE D ANTHERON,13640
13085,ROQUEFORT LA BEDOULE,13830
13089,ST ANDIOL,13670
13092,ST CHAMAS,13250
13100,ST REMY DE PROVENCE,13210
13107,SIMIANE COLLONGUE,13109
13109,LE THOLONET,13100
13114,VENTABREN,13122
13116,VERQUIERES,13670
13117,VITROLLES,13127
13118,COUDOUX,13111
13203,MARSEILLE 03,13003
13205,MARSEILLE 05,13005
13211,MARSEILLE 11,13011
13215,MARSEILLE 15,13015
14003,AGY,14400
14006,AMAYE SUR ORNE,14210
14012,ANGERVILLE,14430
14027,LES MONTS D AUNAY,14260
14027,LES MONTS D AUNAY,14260
14027,LES MONTS D AUNAY,14260
14027,LES MONTS D AUNAY,14770
14034,AVENAY,14210
14038,BANVILLE,14480
14045,BASSENEVILLE,14670
14047,BAYEUX,14400
14050,LA BAZOQUE,14490
14061,SOULEUVRE EN BOCAGE,14350
14061,SOULEUVRE EN BOCAGE,14350
73043,LA BIOLLE,73410
14061,SOULEUVRE EN BOCAGE,14350
73054,BOURG ST MAURICE,73700
14061,SOULEUVRE EN BOCAGE,14350
73057,BRIDES LES BAINS,73570
14061,SOULEUVRE EN BOCAGE,14350
73058,LA BRIDOIRE,73520
14078,BLAY,14400
73059,BRISON ST INNOCENT,73100
14090,BOULON,14220
73065,CHAMBERY,73000
14097,BRETTEVILLE LE RABET,14190
73071,CHAMPAGNY EN VANOISE,73350
14101,BRETTEVILLE SUR ODON,14760
73079,CHATEAUNEUF,73390
14102,LE BREUIL EN AUGE,14130
73086,CLERY,73460
14103,LE BREUIL EN BESSIN,14330
73092,CORBEL,73160
14104,LE BREVEDENT,14130
73094,CREST VOLAND,73590
14106,BREVILLE LES MONTS,14860
73103,DRUMETTAZ CLARAFOND,73420
14125,CAMBES EN PLAINE,14610
73107,ENTREMONT LE VIEUX,73670
73116,FONTCOUVERTE LA TOUSSUIRE,73300
73129,GRESY SUR ISERE,73460
73132,HAUTELUCE,73620
73137,JACOB BELLECOMBETTE,73000
73149,LUCEY,73170
73150,LA PLAGNE TARENTAISE,73210
73150,LA PLAGNE TARENTAISE,73210
73150,LA PLAGNE TARENTAISE,73210
73156,MEYRIEUX TROUET,73170
73159,LES MOLLETTES,73800
73166,MONTENDRY,73390
73175,MONTSAPEY,73220
73176,MONTVALEZAN,73700
73179,LA MOTTE SERVOLEX,73290
73181,MOUTIERS,73600
73186,NOTRE DAME DE BELLECOMBE,73590
73187,LA LECHERE,73260
73187,LA LECHERE,73260
73190,NOTRE DAME DU PRE,73600
73191,NOVALAISE,73470
73192,LE NOYER,73340
73208,PUGNY CHATENOD,73100
73211,QUEIGE,73720
73213,LA RAVOIRE,73490
73215,VALGELON LA ROCHETTE,73110
73225,ST BALDOPH,73190
73226,ST BERON,73520
73229,ST CHRISTOPHE,73360
73235,ST FRANCOIS LONGCHAMP,73130
73245,ST JEAN DE CHEVELU,73170
73258,ST MARTIN DE LA PORTE,73140
73261,ST MICHEL DE MAURIENNE,73140
73274,ST PIERRE D ENTREMONT,73670
73277,STE REINE,73630
73282,ST THIBAUD DE COUZ,73160
73284,SALINS FONTAINE,73600
73290,VAL CENIS,73500
73294,LA THUILE,73190
73303,UGINE,73400
73304,VAL D ISERE,73150
73306,VALLOIRE,73450
73307,VALMEINIER,73450
73310,VEREL PRAGONDRAN,73230
73313,VERTHEMEX,73170
73318,VILLAREMBERT,73300
73324,VILLAROUX,73110
73326,VIMINES,73160
74002,ALBY SUR CHERAN,74540
74004,ALLEVES,74540
74005,ALLINGES,74200
74010,ANNECY,74600
74010,ANNECY,74940
74015,ARBUSIGNY,74930
74018,ARENTHON,74800
74021,ARTHAZ PONT NOTRE DAME,74380
74024,AYSE,74130
74031,BEAUMONT,74160
74035,BLOYE,74150
74036,BLUFFY,74290
74041,BONNEVAUX,74360
74045,LE BOUCHET,74230
74048,BRENTHONNE,74890
74050,BURDIGNIN,74420
74054,CHAINAZ LES FRASSES,74540
74056,CHAMONIX MONT BLANC,74400
74061,CHAPEIRY,74540
74063,CHATEL,74390
74068,CHENE EN SEMINE,74270
74073,CHEVENOZ,74500
74077,CLARAFOND ARCINE,74270
74080,LA CLUSAZ,74220
74088,COPPONEX,74350
74089,CORDON,74700
74095,CREMPIGNY BONNEGUETE,74150
74096,CRUSEILLES,74350
74107,DROISY,74270
74108,DUINGT,74410
74112,EPAGNY METZ TESSY,74330
74118,ETREMBIERES,74100
74122,FAUCIGNY,74130
74127,FETERNES,74500
74133,GAILLARD,74240
74147,LATHUILE,74210
74148,LESCHAUX,74320
74150,LOISIN,74140
74153,LUCINGES,74380
74157,LYAUD,74200
74166,MARIN,74200
74170,MASSINGY,74150
74193,LA MURAZ,74560
74200,NEUVECELLE,74500
74202,NONGLARD,74330
74211,PERS JUSSY,74930
74216,PRESILLY,74160
74218,PUBLIER,74500
74218,PUBLIER,74500
74220,REIGNIER ESERY,74930
14126,CAMBREMER,14340
74223,LA RIVIERE ENVERSE,74440
14126,CAMBREMER,14340
74224,LA ROCHE SUR FORON,74800
14126,CAMBREMER,14340
74228,ST BLAISE,74350
14131,CANAPVILLE,14800
74229,ST CERGUES,74140
14132,CANCHY,14230
74231,ST EUSEBE,74150
14141,CASTILLON EN AUGE,14140
74237,ST GINGOLPH,74500
14143,CAUMONT SUR AURE,14240
74239,ST JEAN DE SIXT,74450
14145,CAUVICOURT,14190
74242,ST JORIOZ,74410
14149,CESNY AUX VIGNES,14270
74244,ST LAURENT,74800
14150,CESNY LES SOURCES,14220
74255,SALES,74150
14172,COMMES,14520
74258,SAMOENS,74340
14174,CONDE EN NORMANDIE,14770
74259,LE SAPPEY,74350
14182,CORMOLAIN,14240
74265,SERRAVAL,74230
14195,COURVAUDON,14260
74266,SERVOZ,74310
14214,CUSSY,14400
74275,TALLOIRES MONTMIN,74210
14231,BEAUFOUR DRUVAL,14340
74275,TALLOIRES MONTMIN,74290
14231,BEAUFOUR DRUVAL,14340
74276,TANINGES,74440
14236,ELLON,14250
74280,THONES,74230
14245,ERNES,14270
74281,THONON LES BAINS,74200
14246,ESCOVILLE,14850
74281,THONON LES BAINS,74200
14249,ESQUAY NOTRE DAME,14210
74282,FILLIERE,74570
14254,ETERVILLE,14930
74285,USINENS,74910
14266,FEUGUEROLLES BULLY,14320
74291,VANZY,74270
14270,FIRFOL,14100
74299,VEYRIER DU LAC,74290
14276,FONTAINE LE PIN,14190
74308,VINZIER,74500
14277,FONTENAY LE MARMION,14320
75101,PARIS 01,75001
14278,FONTENAY LE PESNEL,14250
75105,PARIS 05,75005
14282,FOULOGNES,14240
75109,PARIS 09,75009
14286,FOURNEVILLE,14600
75110,PARIS 10,75010
14288,LE FRESNE CAMILLY,14480
76011,ANCRETTEVILLE SUR MER,76540
14291,FRESNEY LE VIEUX,14220
76012,ANGERVILLE BAILLEUL,76110
14293,FUMICHON,14590
76014,ANGERVILLE L ORCHER,76280
14305,GONNEVILLE SUR MER,14510
76015,ANGIENS,76740
14312,GRANDCAMP MAISY,14450
76017,ANGLESQUEVILLE L ESNEVAL,76280
14329,HEULAND,14430
76018,VAL DE SAANE,76890
14336,HOTTOT LES BAGUES,14250
76020,ANNEVILLE AMBOURVILLE,76480
14342,ISIGNY SUR MER,14230
76023,ANVEVILLE,76560
14342,ISIGNY SUR MER,14230
76026,ARQUES LA BATAILLE,76880
14352,LANDELLES ET COUPIGNY,14380
76028,AUBEGUIMONT,76390
14357,TERRES DE DRUANCE,14770
76032,AUBERVILLE LA MANUEL,76450
14366,LISIEUX,14100
76034,VAL DE SCIE,76720
14371,LIVAROT PAYS D AUGE,14140
76034,VAL DE SCIE,76850
14371,LIVAROT PAYS D AUGE,14140
76035,AUMALE,76390
14375,LES LOGES SAULCES,14700
76040,AUTIGNY,76740
14377,LONGUES SUR MER,14400
76042,AUVILLIERS,76270
14381,LOUVAGNY,14170
76048,AVESNES EN BRAY,76220
14401,MANVIEUX,14117
76055,BAONS LE COMTE,76190
14402,LE MARAIS LA CHAPELLE,14620
76058,BAROMESNIL,76260
14406,MOULINS EN BESSIN,14480
76066,BEAUTOT,76890
14408,MAY SUR ORNE,14320
76076,BENARVILLE,76110
14411,MESLAY,14220
76083,BERTHEAUVILLE,76450
14425,LE MESNIL SIMON,14140
76090,BEUZEVILLE LA GRENIER,76210
14431,MEZIDON VALLEE D AUGE,14140
76092,BEUZEVILLETTE,76210
14431,MEZIDON VALLEE D AUGE,14270
76093,BEZANCOURT,76220
14469,NORREY EN AUGE,14620
76097,BIVILLE LA RIVIERE,76730
14473,NOTRE DAME DE LIVAYE,14340
76104,BLOSSEVILLE,76460
14475,VAL D ARRY,14210
76107,BOIS GUILBERT,76750
14475,VAL D ARRY,14210
76109,BOIS HEROULT,76750
14476,OLENDON,14170
76111,BOIS L EVEQUE,76160
14491,PARFOURU SUR ODON,14310
76118,BORNAMBUSC,76110
14502,PIERREPONT,14690
76122,CALLENGEVILLE,76270
14506,PLANQUERY,14490
76141,BREAUTE,76110
14514,PONT L EVEQUE,14130
76144,BRETTEVILLE ST LAURENT,76560
14524,PUTOT EN AUGE,14430
76151,CAILLEVILLE,76460
14527,BELLE VIE EN AUGE,14270
76154,CAMPNEUSEVILLE,76340
14527,BELLE VIE EN AUGE,14340
76155,CANEHAN,76260
14529,RANCHY,14400
76164,RIVES EN SEINE,76490
14530,RANVILLE,14860
76165,CAUDEBEC LES ELBEUF,76320
14533,REPENTIGNY,14340
76166,LE CAULE STE BEUVE,76390
14534,REUX,14130
76168,LES CENT ACRES,76590
14538,CASTINE EN PLAINE,14540
76170,LA CHAPELLE DU BOURGAY,76590
14542,ROSEL,14740
76175,CLAIS,76660
14547,RUBERCY,14710
76181,CLEVILLE,76640
14552,RYES,14400
76186,CONTEVILLE,76390
14558,ST AUBIN D ARQUENAY,14970
76198,CRIQUETOT SUR OUVILLE,76760
14563,ST BENOIT D HEBERTOT,14130
76199,CRIQUIERS,76390
14570,VALORBIQUET,14290
76209,DAMPIERRE EN BRAY,76220
14570,VALORBIQUET,14290
76213,DAUBEUF SERVILLE,76110
14576,VAL DE VIE,14140
76217,DIEPPE,76200
14586,ST GERMAIN DU PERT,14230
76229,ELBEUF EN BRAY,76220
14590,STE HONORINE DE DUCY,14240
76231,ELBEUF,76500
14595,ST JEAN DE LIVET,14100
76232,ELETOT,76540
14601,ST JULIEN SUR CALONNE,14130
76233,ELLECOURT,76390
14610,ST MANVIEU NORREY,14740
76245,ESLETTES,76710
14613,ST MARCOUF,14330
76249,ETAIMPUIS,76850
14614,STE MARGUERITE D ELLE,14330
76257,FALLENCOURT,76340
14619,STE MARIE OUTRE L EAU,14380
76258,TERRES DE CAUX,76640
14630,ST MARTIN DES ENTREES,14400
76258,TERRES DE CAUX,76640
14654,ST PIERRE EN AUGE,14140
76275,FONTENAY,76290
76276,FORGES LES EAUX,76440
76279,FOUCART,76640
76284,FRESNAY LE LONG,76850
76287,FRESQUIENNES,76570
76289,ST MARTIN DE L IF,76190
76291,FROBERVILLE,76400
76300,GERVILLE,76790
76305,GONFREVILLE L ORCHER,76700
76315,GRAINVILLE LA TEINTURIERE,76450
76317,GRAINVILLE YMAUVILLE,76110
76323,GRAVAL,76270
76324,GREGES,76370
76332,GRUMESNIL,76440
76344,HAUDRICOURT,76390
76346,HAUTOT L AUVRAY,76450
76351,LE HAVRE,76610
76357,HERMEVILLE,76280
76360,HEUGLEVILLE SUR SCIE,76720
76370,HUGLEVILLE EN CAUX,76570
14668,SAONNET,14330
14672,VAL DE DROME,14240
14672,VAL DE DROME,14240
14672,VAL DE DROME,14350
14677,SOULANGY,14700
14679,SUBLES,14400
14681,SURRAIN,14710
14700,TOUR EN BESSIN,14400
14715,TROUVILLE SUR MER,14360
14723,VALSEME,14340
14724,VARAVILLE,14390
14728,VAUCELLES,14400
14731,VAUVILLE,14800
14733,VAUX SUR SEULLES,14400
14735,VENDEUVRE,14170
14759,VILLY LEZ FALAISE,14700
14761,VIMONT,14370
14762,VIRE NORMANDIE,14500
14762,VIRE NORMANDIE,14500
14764,PONT D OUILLY,14690
15006,ANGLARDS DE SALERS,15380
15007,ANTERRIEUX,15110
15009,APCHON,15400
15013,AURIAC L EGLISE,15500
15018,BARRIAC LES BOSQUETS,15700
15025,ALBEPIERRE BREDONS,15300
15034,CHALIERS,15320
76377,ISNEAUVILLE,76230
15038,CHAMPS SUR TARENTAINE MARCHAL,15270
76378,JUMIEGES,76480
15041,LA CHAPELLE D ALAGNON,15300
76386,LIMPIVILLE,76540
15055,COREN,15100
76389,LINTOT LES BOIS,76590
15057,CROS DE MONTVERT,15150
76392,LONDINIERES,76660
15061,DIENNE,15300
76394,LONGROY,76260
15072,FREIX ANGLARDS,15310
76397,LONGUEVILLE SUR SCIE,76590
15085,LABROUSSE,15130
76402,MALAUNAY,76770
15090,LAFEUILLADE EN VEZIE,15130
76403,MALLEVILLE LES GRES,76450
15092,LANOBRE,15270
76412,MARTAINVILLE EPREVILLE,76116
15093,LAPEYRUGUE,15120
76427,MESNIERES EN BRAY,76270
15100,LAVEISSENET,15300
76437,MEULERS,76510
15101,LAVEISSIERE,15300
76449,MONTREUIL EN CAUX,76850
15104,LEYNHAC,15600
76451,MONT ST AIGNAN,76130
15105,LEYVAUX,43450
76455,MORVILLE SUR ANDELLE,76780
15108,VAL D ARCOMIE,15320
76456,MOTTEVILLE,76970
15120,MAURIAC,15200
76458,MUCHEDENT,76590
15126,MOLEDES,15500
76462,NEUFCHATEL EN BRAY,76270
15131,LE MONTEIL,15240
76470,NORMANVILLE,76640
15141,NEUSSARGUES EN PINATELLE,15170
76472,NOTRE DAME D ALIERMONT,76510
15142,NEUVEGLISE SUR TRUYERE,15100
76476,PORT JEROME SUR SEINE,76170
15147,PARLAN,15290
76476,PORT JEROME SUR SEINE,76170
15153,PLEAUX,15700
76482,OFFRANVILLE,76550
15153,PLEAUX,15700
76486,ORIVAL,76500
15153,PLEAUX,15700
76487,OSMOY ST VALERY,76660
15156,PRUNET,15130
76488,OUAINVILLE,76450
15159,RAULHAC,15800
76494,PARC D ANXTOT,76210
15164,ROFFIAC,15100
76505,POMMEREUX,76440
15166,ROUMEGOUX,15290
76508,LA POTERIE CAP D ANTIFER,76280
15169,SAIGNES,15240
76509,PREAUX,76160
15173,ST BONNET DE CONDAT,15190
76510,PRETOT VICQUEMARE,76560
15179,ST CIRGUES DE MALBERT,15140
76511,PREUSEVILLE,76660
15180,ST CLEMENT,15800
76512,PUISENVAL,76660
15182,ST ETIENNE CANTALES,15150
76519,RAINFREVILLE,76730
15185,ST ETIENNE DE CHOMEIL,15400
76527,RICHEMONT,76390
15198,STE MARIE,15230
76529,RIVILLE,76540
15204,ST PAUL DES LANDES,15250
76532,ROCQUEMONT,76680
15218,ST VINCENT DE SALERS,15380
76560,ST AUBIN EPINAY,76160
15222,SANSAC VEINAZES,15120
76569,STE COLOMBE,76460
15223,SAUVAT,15240
76581,ST GERMAIN DES ESSOURTS,76750
15226,SENEZERGUES,15340
76585,ST GILLES DE CRETOT,76490
15233,TEISSIERES DE CORNET,15250
76587,STE HELENE BONDEVILLE,76400
15236,THIEZAC,15800
76591,ST JACQUES SUR DARNETAL,76160
15246,VALETTE,15400
76592,ST JEAN DE FOLLEVILLE,76170
15253,VERNOLS,15160
76596,ST LAURENT DE BREVEDENT,76700
15257,VEZELS ROUSSY,15130
76601,ST LUCIEN,76780
15269,BESSE,15140
76603,ST MACLOU LA BRIERE,76110
16003,AGRIS,16110
76606,MORIENNE,76390
16008,AMBERAC,16140
76613,ST MARTIN AUX BUNEAUX,76450
16013,ANGEAC CHARENTE,16120
76618,PETIT CAUX,76630
16015,ANGOULEME,16000
76618,PETIT CAUX,76630
16016,ANSAC SUR VIENNE,16500
76618,PETIT CAUX,76630
16020,AUBETERRE SUR DRONNE,16390
76621,ST MARTIN OSMONVILLE,76680
16023,AUNAC SUR CHARENTE,16460
76632,ST PIERRE BENOUVILLE,76890
16025,BAIGNES STE RADEGONDE,16360
76641,ST PIERRE LE VIEUX,76740
16028,BARBEZIEUX ST HILAIRE,16300
76644,ST REMY BOSCROCOURT,76260
16031,BARRO,16700
76645,ST RIQUIER EN RIVIERE,76340
16039,BERNAC,16700
76646,ST RIQUIER ES PLAINS,76460
16046,COTEAUX DU BLANZACAIS,16250
76649,ST SAIRE,76270
16048,BOISBRETEAU,16480
76657,ST VIGOR D YMONVILLE,76430
16050,BONNEUIL,16120
76662,SASSETOT LE MALGARDE,76730
16055,BOUEX,16410
76663,SASSETOT LE MAUCONDUIT,76540
16059,BRETTES,16240
76668,SAUSSAY,76760
16064,BRIGUEUIL,16420
76677,SMERMESNIL,76660
16074,CHALLIGNAC,16300
76683,SOTTEVILLE SUR MER,76740
16079,CHANTILLAC,16360
76689,THIETREVILLE,76540
16082,BOISNE LA TUDE,16320
76695,TOCQUEVILLE LES MURS,76110
16082,BOISNE LA TUDE,16320
76697,TORCY LE GRAND,76590
16085,CHASSENEUIL SUR BONNIEURE,16260
76708,TOUSSAINT,76400
16088,CHASSORS,16200
76710,TREMAUVILLE,76640
16089,CHATEAUBERNARD,16100
76714,LES TROIS PIERRES,76430
16097,CHERVES RICHEMONT,16370
76717,VAL DE LA HAYE,76380
16101,CLAIX,16440
76719,VALMONT,76540
16104,CONDAC,16700
76721,VARNEVILLE BRETTEVILLE,76890
16106,CONFOLENS,16500
76723,VASSONVILLE,76890
16110,COURCOME,16240
76725,VATTETOT SOUS BEAUMONT,76110
76737,VIBEUF,76760
76745,VILLY SUR YERES,76260
76746,VINNEMERVILLE,76540
76749,WANCHY CAPVAL,76660
76756,YQUEBEUF,76690
77002,AMILLIS,77120
77013,AULNOY,77120
77024,BASSEVELLE,77750
77031,BERNAY VILBERT,77540
77032,BETON BAZOCHES,77320
77033,BEZALLES,77970
77037,BOIS LE ROI,77590
77039,BOISSISE LA BERTRAND,77350
77040,BOISSISE LE ROI,77310
77050,BRANSLES,77620
77052,BREAU,77720
77053,BRIE COMTE ROBERT,77170
77056,BURCY,77760
77058,BUSSY ST GEORGES,77600
77059,BUSSY ST MARTIN,77600
77059,BUSSY ST MARTIN,77600
77071,CHAINTREAUX,77460
77085,CHANTELOUP EN BRIE,77600
77096,CHARTRETTES,77590
77097,CHARTRONGES,77320
16124,ECURAS,16220
16135,EYMOUTHIERS,16220
16136,LA FAYE,16700
16140,FONTCLAIREAU,16230
